kgds_n X,kgds_n Y
1.273811e-08,0.5994667920963417
1.29155e-08,0.5994143269375266
1.309535e-08,0.5993611094436931
1.327771e-08,0.5993072382345115
1.346261e-08,0.59925283619245
1.365008e-08,0.5992061712452753
1.384016e-08,0.5991401667905124
1.403289e-08,0.5991028233251137
1.42283e-08,0.599048794790193
1.442644e-08,0.5989944264202446
1.462733e-08,0.5989403744057548
1.483103e-08,0.5988854177975848
1.503755e-08,0.5988300188504754
1.524696e-08,0.5987741916761796
1.545928e-08,0.5987179350924545
1.567455e-08,0.5986612527308236
1.589283e-08,0.5986041521192319
1.611414e-08,0.5985455729744882
1.633854e-08,0.5984836939448344
1.656606e-08,0.598417024709054
1.679675e-08,0.598372469955033
1.703065e-08,0.5983132976173454
1.726781e-08,0.5982536205267267
1.750827e-08,0.5981934231436091
1.775208e-08,0.5981327054134604
1.799929e-08,0.5980714808102316
1.824993e-08,0.5980101039080288
1.850407e-08,0.5979485338666046
1.876175e-08,0.5978865077401965
1.902301e-08,0.5978240231469093
1.928792e-08,0.5977610776623355
1.955651e-08,0.5976976687971011
1.982884e-08,0.5976337940149562
2.010496e-08,0.5975694507249437
2.038493e-08,0.597504636287456
2.06688e-08,0.5974393480134812
2.095662e-08,0.5973735831728451
2.124845e-08,0.5973073389797761
2.154435e-08,0.5972406126103331
2.184436e-08,0.5971734011992245
2.214855e-08,0.5971057018345399
2.245698e-08,0.5970375115681923
2.27697e-08,0.5969688274127906
2.308678e-08,0.596899646336513
2.340827e-08,0.5968299652777377
2.373424e-08,0.5967597811354329
2.406475e-08,0.5966890907749208
2.439986e-08,0.5966178910270636
2.473964e-08,0.5965461786876399
2.508415e-08,0.5964739505248763
2.543346e-08,0.596401203270431
2.578763e-08,0.5963279336269945
2.614673e-08,0.5962541382716245
2.651084e-08,0.5961798138468272
2.688001e-08,0.5961049569680411
2.725433e-08,0.5960295642269805
2.763385e-08,0.5959536321808629
2.801867e-08,0.5958771573678205
2.840884e-08,0.5958001362941624
2.880444e-08,0.5957225654457058
2.920556e-08,0.5956444412792445
2.961225e-08,0.5955657602297234
3.002462e-08,0.5954865187076658
3.044272e-08,0.5953798731115602
3.086665e-08,0.5953011476706568
3.129648e-08,0.5952217644583507
3.17323e-08,0.5951417233844565
3.217418e-08,0.5950610242357118
3.262222e-08,0.5949796666824952
3.307650000000001e-08,0.594897650276714
3.35371e-08,0.5948149744533689
3.400412e-08,0.5947316385286981
3.447764e-08,0.5946476417056683
3.495776e-08,0.5945629830705765
3.544456e-08,0.5944776615918956
3.593814e-08,0.5943916761294461
3.643859e-08,0.5943050254282123
3.694601e-08,0.5942177081226512
3.746050000000001e-08,0.5941297227340961
3.798215e-08,0.5940410676806767
3.851107e-08,0.5939517412680775
3.904735e-08,0.5938617416979211
3.95911e-08,0.5937710670706495
4.014242e-08,0.5936797153789779
4.070142e-08,0.5935876845176906
4.126821e-08,0.5934949722823653
4.184289e-08,0.5934015763726411
4.242556e-08,0.5933074943893835
4.301636e-08,0.5932127238433114
4.361538000000001e-08,0.5931172621505925
4.422274e-08,0.5930211066382999
4.483856e-08,0.5929242545498021
4.546295000000001e-08,0.5928267030361943
4.609604e-08,0.5927284491710731
4.673795e-08,0.5926294899421962
4.73888e-08,0.5925298222586919
4.80487e-08,0.5924294429534767
4.87178e-08,0.5923283487829282
4.939622000000001e-08,0.592226536429458
5.008408000000001e-08,0.5921240025042381
5.078152e-08,0.5920207435498501
5.148867e-08,0.5919167560386998
5.220568e-08,0.5918120363800563
5.293266e-08,0.5917065809199635
5.366977e-08,0.5916003859382574
5.441714000000001e-08,0.591493447661545
5.517492e-08,0.5913857622529782
5.594326e-08,0.5912773258209216
5.672229e-08,0.591168134418988
5.751217e-08,0.5910581840503252
5.831305e-08,0.5909474706633212
5.912508e-08,0.5908359901603623
5.994843e-08,0.5907237383935552
6.078323000000001e-08,0.5906107111690627
6.162966e-08,0.59049690424872
6.248788e-08,0.5903823133515114
6.335805e-08,0.5902669341537891
6.424034000000001e-08,0.5901507622934291
6.513491000000001e-08,0.5900337933649207
6.604194e-08,0.58991602292879
6.696160000000001e-08,0.5897974465066523
6.789407e-08,0.5896780595866594
6.883951999999999e-08,0.5895578576213565
6.979814000000001e-08,0.5894368360304491
7.077011000000001e-08,0.5893149902012745
7.175561000000001e-08,0.5891923154892066
7.275484000000001e-08,0.5890688072217318
7.376798e-08,0.5889444606939737
7.479523e-08,0.5888192711765422
7.583678000000002e-08,0.5886932339097575
7.689284000000001e-08,0.5885663441068976
7.79636e-08,0.5884385969579876
7.904928000000001e-08,0.588309987623436
8.015007e-08,0.5881805112440366
8.126619e-08,0.5880501629344432
8.239786e-08,0.5879189377839455
8.354528000000001e-08,0.5877526445511875
8.470868000000001e-08,0.5876217265968194
8.588829e-08,0.5874898095844295
8.708431000000001e-08,0.5873568928845208
8.8297e-08,0.5872229757371187
8.952657000000001e-08,0.5870880572475743
9.077327e-08,0.5869521363937779
9.203732e-08,0.5868152120182322
9.331898e-08,0.586677282835472
9.461848000000001e-08,0.586538347426913
9.593608000000001e-08,0.5863984042454228
9.727203e-08,0.5862574516137998
9.862658000000001e-08,0.5861154877266322
1e-07,0.5859725106522243
1.013925e-07,0.5858285183287363
1.028045e-07,0.5856835085880917
1.042361e-07,0.5855374791081631
1.056876e-07,0.58539042747203
1.071593e-07,0.58524235112394
1.086516e-07,0.5850932474068228
1.101646e-07,0.5849431135391462
1.116987e-07,0.5847919466324306
1.132541e-07,0.5846397436593024
1.148312e-07,0.5844865015103606
1.164303e-07,0.5843322169719788
1.180517e-07,0.5841768866955737
1.196956e-07,0.5840205072634638
1.213624e-07,0.5838630751200419
1.230524e-07,0.5837045866371967
1.24766e-07,0.583545038074932
1.265034e-07,0.5833844256268337
1.28265e-07,0.5832227453448958
1.300511e-07,0.5830599932493443
1.318621e-07,0.5828961652266148
1.336984e-07,0.5827312570930042
1.355602e-07,0.5825652646024543
1.374479e-07,0.5823981833923573
1.393619e-07,0.5822300090633403
1.413026e-07,0.5820607370992322
1.432703e-07,0.5818903629545831
1.452654e-07,0.5817188819672902
1.472883e-07,0.5815462894451825
1.493393e-07,0.5813725806140305
1.514189e-07,0.5811977506348095
1.535275e-07,0.5810217946039309
1.556654e-07,0.5808447075781629
1.578331e-07,0.5806664845250551
1.60031e-07,0.5804871203892976
1.622595e-07,0.5803066100434467
1.645191e-07,0.5801249483050194
1.668101e-07,0.5799421299607492
1.69133e-07,0.5797581497269544
1.714882e-07,0.579573002289924
1.738762e-07,0.5793866822903103
1.762975e-07,0.5791991843159561
1.787526e-07,0.5790105029182416
1.812418e-07,0.5788206326199683
1.837656e-07,0.5786295678854982
1.863246e-07,0.5784373031521201
1.889193e-07,0.5782438328302936
1.915501e-07,0.5780491512746738
1.942175e-07,0.5778532528368485
1.96922e-07,0.5776561317995768
1.996642e-07,0.5774577824367776
2.024447e-07,0.5772581989920406
2.052638e-07,0.5770573756723764
2.081222e-07,0.576855306663656
2.110203e-07,0.5766519861102279
2.139589e-07,0.5764474081511326
2.169384e-07,0.5762415668722347
2.199593e-07,0.5760344563492106
2.230223e-07,0.5758260706346285
2.26128e-07,0.5756164037522637
2.292769e-07,0.5753592708434965
2.324697e-07,0.5751497900387543
2.357069e-07,0.5749388687119525
2.389893e-07,0.5747265064379338
2.423173e-07,0.5745127026256861
2.456916e-07,0.5742974565251716
2.49113e-07,0.5740807672279419
2.52582e-07,0.5738626336554123
2.560993e-07,0.5736430545726841
2.596656e-07,0.57342202857141
2.632815e-07,0.5731995540902323
2.669478e-07,0.5729756294043639
2.706652e-07,0.5727502526158368
2.744343e-07,0.5725234216744755
2.782559e-07,0.5722951343625228
2.821308e-07,0.5720653883039128
2.860596e-07,0.5718341809674287
2.90043e-07,0.5716015096528494
2.94082e-07,0.5713673715121947
2.981772e-07,0.5711317635422426
3.023295e-07,0.5708946825770586
3.065395e-07,0.570656125298629
3.108082e-07,0.5704160882468907
3.151363e-07,0.5701745678076093
3.195248e-07,0.5699315602174904
3.239743e-07,0.5696870615694671
3.284857e-07,0.569441067817776
3.3306e-07,0.5691935747617949
3.37698e-07,0.5689445780788593
3.424006e-07,0.5686940732974299
3.471687e-07,0.568442055813874
3.520031000000001e-07,0.568188520893202
3.569049e-07,0.5679334636697039
3.61875e-07,0.5676768791532756
3.669142e-07,0.5674187622149115
3.720237e-07,0.5671591076138424
3.772042000000001e-07,0.5668979099834239
3.82457e-07,0.5666351638375874
3.877828e-07,0.5663708635675704
3.931829000000001e-07,0.5661050034633456
3.986581e-07,0.5658375776856024
4.042096e-07,0.5655685802923898
4.098384e-07,0.5652980052262336
4.155455e-07,0.5650258463258676
4.213322e-07,0.5647520973234025
4.271994000000001e-07,0.5644767518464384
4.331483e-07,0.5641998034156172
4.391801e-07,0.5639212454515048
4.452959000000001e-07,0.5636410712861044
4.514968e-07,0.5633592741373719
4.577841000000001e-07,0.5630758471348138
4.641589e-07,0.562790783303538
4.706225e-07,0.5625040755893073
4.771761000000001e-07,0.5622157168295786
4.838210000000001e-07,0.5619256997740623
4.905584e-07,0.5616340170827298
4.973896e-07,0.5613406613154922
5.043159000000001e-07,0.5610456249563249
5.113388e-07,0.5607489003859913
5.184594e-07,0.5604504798976861
5.256791e-07,0.5601503557039045
5.329994000000001e-07,0.5598485199182681
5.404216000000001e-07,0.5595449645710321
5.479472e-07,0.5592396816034992
5.555776e-07,0.558932662867157
5.633143000000001e-07,0.5586239001184543
5.711586e-07,0.5583133850418911
5.791123e-07,0.5580011092132985
5.871766e-07,0.5576870641346414
5.953533000000001e-07,0.5573712412096256
6.036439e-07,0.5570536317549161
6.120498e-07,0.5567342269956584
6.205729000000001e-07,0.5564130180612754
6.292146000000001e-07,0.5560899960003186
6.379767e-07,0.5557034827147249
6.468608000000001e-07,0.5553804548341821
6.558686000000001e-07,0.5550554007393981
6.650018000000001e-07,0.5547283185373998
6.742622e-07,0.5543992060463561
6.836516000000001e-07,0.5540680608194143
6.931717e-07,0.5537348801222479
7.028244e-07,0.553399660929783
7.126115000000001e-07,0.553062399936649
7.225349e-07,0.5527230935508102
7.325965e-07,0.5523817378945549
7.427982e-07,0.5520383287925477
7.531420000000001e-07,0.5516928617938488
7.636298000000001e-07,0.551345332147284
7.742637e-07,0.5509957348144853
7.850456e-07,0.5506440644760584
7.959777000000001e-07,0.5502903155154906
8.070620000000001e-07,0.549934482032842
8.183007000000001e-07,0.5495765578425433
8.296959000000001e-07,0.5492165364748319
8.412497e-07,0.5488544111743739
8.529645000000001e-07,0.5484901749055722
8.648423000000001e-07,0.5481238203521441
8.768856e-07,0.5477553399198609
8.890966e-07,0.5473847257398603
9.014776000000001e-07,0.547011969669228
9.140311000000001e-07,0.5466370632947227
9.267593000000001e-07,0.5462599979342381
9.396648000000001e-07,0.545880764638175
9.527500000000001e-07,0.5454993542002252
9.660175000000001e-07,0.5451157571449248
9.794697000000001e-07,0.5447299637533395
9.931092e-07,0.5443419640426785
1e-06,0.5441471336314594
1.006939e-06,0.5439517477978782
1.020961e-06,0.5435593045101215
1.035178e-06,0.5431646234652605
1.049593e-06,0.542767693735199
1.064209e-06,0.5423685041238913
1.079029e-06,0.5419670431594096
1.094055e-06,0.541563299247549
1.10929e-06,0.5411573573400368
1.124737e-06,0.5407490054371236
1.1404e-06,0.5403383345911456
1.15628e-06,0.5399253322896602
1.172382e-06,0.5395099857509715
1.188708e-06,0.5390922819963461
1.205261e-06,0.538672207893666
1.222045e-06,0.5382497500491236
1.239062e-06,0.5378248949283008
1.256317e-06,0.537397628774578
1.273811e-06,0.5369679376295838
1.29155e-06,0.5365358074018693
1.309535e-06,0.5361012238121835
1.327771e-06,0.5356641723657585
1.346261e-06,0.5352246384446974
1.365008e-06,0.5347826072321162
1.384016e-06,0.5343380638031862
1.403289e-06,0.5338909930276896
1.42283e-06,0.5334413796378888
1.442644e-06,0.532989208202829
1.462733e-06,0.5325344631720187
1.483103e-06,0.5320771288501849
1.503755e-06,0.5316171893961508
1.524696e-06,0.531154628844037
1.545928e-06,0.5306894311242549
1.567455e-06,0.5302215799969651
1.589283e-06,0.5297510591399248
1.611414e-06,0.5292778521473709
1.633854e-06,0.5288019424236837
1.656606e-06,0.5283233133552202
1.679675e-06,0.5278419481836565
1.703065e-06,0.5273578300710802
1.726781e-06,0.5268709420811929
1.750827e-06,0.5262912252802767
1.775208e-06,0.5258039209232542
1.799929e-06,0.5253135364226637
1.824993e-06,0.5248200647899033
1.850407e-06,0.5243234987297439
1.876175e-06,0.5238238306810211
1.902301e-06,0.5233210527028337
1.928792e-06,0.5228151566714807
1.955651e-06,0.5223061340917691
1.982884e-06,0.5217939762365231
2.010496e-06,0.5212786740761942
2.038493e-06,0.5207602183235525
2.06688e-06,0.5202439948752974
2.095662e-06,0.5197190955231197
2.124845e-06,0.5191910140188107
2.154435e-06,0.5173469948866886
2.184436e-06,0.516798640073755
2.214855e-06,0.5162469534553729
2.245698e-06,0.5156919239868776
2.27697e-06,0.5151335404402516
2.308678e-06,0.514571791364743
2.340827e-06,0.5140066652081472
2.373424e-06,0.5134381502424558
2.406475e-06,0.5128662346149252
2.439986e-06,0.512290906346525
2.473964e-06,0.5117121533319131
2.508415e-06,0.5111299634076859
2.543346e-06,0.5105443242852351
2.578763e-06,0.5099552236204374
2.614673e-06,0.5093626490484658
2.651084e-06,0.5087665889148251
2.688001e-06,0.5081670299704614
2.725433e-06,0.5075639596329752
2.763385e-06,0.5069573654202969
2.801867e-06,0.5063472349288127
2.840884e-06,0.5057335557430422
2.880444e-06,0.5051163155370617
2.920556e-06,0.5044955020181932
2.961225e-06,0.5038711029968088
3.002462e-06,0.5032431063781775
3.044272e-06,0.5026115001707077
3.086665e-06,0.5019762725249808
3.129648e-06,0.5013374117125148
3.17323e-06,0.5006949062097031
3.217418e-06,0.5000487446329298
3.262222e-06,0.499398915808057
3.30765e-06,0.4987454087657728
3.35371e-06,0.4980882127667498
3.400412e-06,0.4974273172984658
3.447764e-06,0.4967627121289824
3.495776e-06,0.4960943872897898
3.544456e-06,0.4954223330743193
3.593814e-06,0.494746540119199
3.643859e-06,0.4940669993609
3.694601e-06,0.4933837020757692
3.74605e-06,0.492696639865957
3.798215e-06,0.4920058047391498
3.851106999999999e-06,0.4913111890415383
3.904735e-06,0.4906127855245127
3.95911e-06,0.4899105873705346
4.014242e-06,0.489204588141857
4.070141999999999e-06,0.488494781859249
4.126820999999999e-06,0.4877811629897879
4.184289e-06,0.487063726473365
4.242556e-06,0.4863424676993874
4.301636e-06,0.4856173825709436
4.361538e-06,0.4848884674695783
4.422274e-06,0.4841557192947449
4.483856e-06,0.4834191355019443
4.546295e-06,0.4826787140333331
4.609604e-06,0.4819344534283264
4.673795e-06,0.4811863527549983
4.73888e-06,0.4804344116608131
4.80487e-06,0.4795510831965754
4.87178e-06,0.4787992119035011
4.939621999999999e-06,0.4780431072982368
5.008408e-06,0.4772827868330139
5.078152e-06,0.4765182682565898
5.148867e-06,0.4757495695907432
5.220568e-06,0.4749767091728629
5.293266e-06,0.474199705644587
5.366977e-06,0.473418577920655
5.441714e-06,0.4726333452754884
5.517492e-06,0.4718440272605284
5.594325999999999e-06,0.4710506437603912
5.672229e-06,0.4702532149860619
5.751216999999999e-06,0.4694517614998401
5.831305e-06,0.4686463041798677
5.912508e-06,0.4678368642768579
5.994843e-06,0.4670234633804883
6.078322999999999e-06,0.4662061234469551
6.162966e-06,0.4653848668067827
6.248788e-06,0.4645597161733239
6.335804999999999e-06,0.4637306946421715
6.424033999999999e-06,0.4628978257199373
6.513491e-06,0.462061133287132
6.604194e-06,0.461220641665565
6.696159999999999e-06,0.4603763755824093
6.789407e-06,0.4595283602096819
6.883951999999999e-06,0.4586766211484438
6.979814e-06,0.4578211844503872
7.077010999999999e-06,0.4569620766215432
7.175561e-06,0.4560993246262536
7.275484e-06,0.4552329559180363
7.376798e-06,0.4543759650124261
7.479523e-06,0.4535013694035617
7.583678e-06,0.4526233221073863
7.689283999999999e-06,0.4517418474694256
7.796359999999999e-06,0.4508569706212561
7.904927999999999e-06,0.4499687174284563
8.015006999999999e-06,0.4490771145543824
8.126619e-06,0.4481821894085914
8.239786e-06,0.4472839701456388
8.354527999999999e-06,0.4463824857107397
8.470868e-06,0.4454777657589204
8.588829000000001e-06,0.4445698407397042
8.708430999999999e-06,0.4436587418249567
8.829700000000001e-06,0.4427445009386661
8.952657000000001e-06,0.4418271507250782
9.077326999999999e-06,0.4409067245923971
9.203732000000001e-06,0.4399832566516142
9.331898000000001e-06,0.4390567817597489
9.461847999999999e-06,0.4381273354747343
9.593607999999999e-06,0.4371949540761429
9.727202999999999e-06,0.4362596745428265
9.862658e-06,0.4353215345521266
9.999999999999999e-06,0.434380572478975
1.013925e-05,0.4334368273541815
1.028045e-05,0.4324903390053649
1.042361e-05,0.4315411477264618
1.056876e-05,0.4305892946468102
1.071593e-05,0.4296348214245029
1.086516e-05,0.4286777704694815
1.101646e-05,0.4277181847733146
1.116987e-05,0.4267561079990859
1.132541e-05,0.425791584256639
1.148312e-05,0.4248246584412532
1.164303e-05,0.4238553760670191
1.180517e-05,0.4228837830510903
1.196956e-05,0.4219099261012754
1.213624e-05,0.4209338522617568
1.230524e-05,0.4199556092949646
1.24766e-05,0.4189752454113239
1.265034e-05,0.4179928095227561
1.28265e-05,0.4170083507561503
1.300511e-05,0.4160219190980219
1.318621e-05,0.4150335647461556
1.336984e-05,0.4140433384707148
1.355602e-05,0.4130512916322177
1.374479e-05,0.4120574758309375
1.393619e-05,0.411061943356427
1.413026e-05,0.4100647466851807
1.432703e-05,0.4090659389722408
1.452654e-05,0.408065573510476
1.472883e-05,0.4070637042126994
1.493393e-05,0.4060603852807402
1.514189e-05,0.4050556712819862
1.535275e-05,0.4040496171252536
1.556654e-05,0.4030422781784621
1.578331e-05,0.4020337099609216
1.60031e-05,0.4010239684973431
1.622595e-05,0.4000131100139405
1.645191e-05,0.3990011910128313
1.668101e-05,0.397988268384574
1.69133e-05,0.3969743991648242
1.714882e-05,0.3959596407371774
1.738762e-05,0.3949440507246137
1.762975e-05,0.3939276869303702
1.787526e-05,0.3929106074069335
1.812418e-05,0.39189287047858
1.837656e-05,0.3908745345616215
1.863246e-05,0.3898556583149163
1.889193e-05,0.3888363006223092
1.915501e-05,0.3878165204223132
1.942175e-05,0.3867963769689526
1.96922e-05,0.3857759294722542
1.996642e-05,0.3847552373958461
2.024447e-05,0.3837343603296874
2.052638e-05,0.382713357944924
2.081222e-05,0.3816922900588182
2.110203e-05,0.3806712165196856
2.139589e-05,0.3796501973773507
2.169384e-05,0.3786292926316288
2.199593e-05,0.3776085624377643
2.230223e-05,0.3765880670307806
2.26128e-05,0.3755678666887937
2.292769e-05,0.3745480216998707
2.324697e-05,0.3735285924906179
2.357069e-05,0.3725096394632302
2.389893e-05,0.371491223093164
2.423173e-05,0.3704734038673393
2.456916e-05,0.3694562423181384
2.49113e-05,0.3684397990256146
2.52582e-05,0.3674241345621767
2.560993e-05,0.3664093095573546
2.596656e-05,0.3653953846168246
2.632815e-05,0.3643824204162956
2.669478e-05,0.3633704776511066
2.706652e-05,0.3623596169913942
2.744343e-05,0.3613498991752572
2.782559e-05,0.3603413849378155
2.821308e-05,0.3593341350509259
2.860596e-05,0.3583282103355256
2.90043e-05,0.3573236715988322
2.94082e-05,0.3563205797269508
2.981772e-05,0.3553189956490925
3.023295e-05,0.3543189803067465
3.065395e-05,0.3533205946979197
3.108082e-05,0.3523238999192493
3.151363e-05,0.3513289571148928
3.195248e-05,0.3503358274991894
3.239743e-05,0.3493445723795707
3.284857e-05,0.3483552531792592
3.3306e-05,0.3473679313744422
3.37698e-05,0.3463826686293064
3.424005999999999e-05,0.345399526692647
3.471687e-05,0.3444185674698101
3.520031e-05,0.3434398530302387
3.569048999999999e-05,0.3424634456169794
3.61875e-05,0.3414894076772637
3.669142e-05,0.3405178018164977
3.720237e-05,0.339548690910226
3.772041999999999e-05,0.3385821380601461
3.82457e-05,0.3376182066302144
3.877828e-05,0.3366569602467292
3.931829e-05,0.3356984628895855
3.986581e-05,0.334742778804955
4.042096e-05,0.3337899726170742
4.098384e-05,0.3328401092989174
4.155455e-05,0.3318932542315177
4.213322e-05,0.3309494732128048
4.271994e-05,0.3300088324851443
4.331483e-05,0.3290713987486748
4.391801e-05,0.328137239207868
4.452958999999999e-05,0.3272064216330299
4.514968e-05,0.3262790143007813
4.577841e-05,0.3253550861056862
4.641589e-05,0.3244347065359365
4.706224999999999e-05,0.3235179457829452
4.771761e-05,0.3226048746784632
4.83821e-05,0.321695564792544
4.905584e-05,0.3207900884595656
4.973896e-05,0.3198885187806464
5.043159e-05,0.3189909297339415
5.113387999999999e-05,0.3180973961271804
5.184593999999999e-05,0.3172079936848921
5.256791e-05,0.3163227991076107
5.329994e-05,0.3154418900591182
5.404216e-05,0.3145653452547841
5.479471999999999e-05,0.3136932444890895
5.555776e-05,0.312825668677832
5.633143e-05,0.3119626998912517
5.711586e-05,0.3111044214662718
5.791123e-05,0.3102509179534768
5.871766e-05,0.3094022752651559
5.953533e-05,0.3085585806606004
6.036439e-05,0.3077199228309139
6.120497999999999e-05,0.3068863919426413
6.205729e-05,0.306058079684605
6.292145999999999e-05,0.3052350793647365
6.379766999999999e-05,0.3044174859212562
6.468608e-05,0.3036053960044469
6.558686e-05,0.3027989080406476
6.650018e-05,0.3019981222978453
