kcgs_n X,kcgs_n Y,gmn X,gmn Y,kcgd_n X,kcgd_n Y,reff X,reff Y,kgmn X,kgmn Y,ids X,ids Y,kgds_n X,kgds_n Y
0.0001494685,-1.290416384507701e-11,0.0001494685,0.00632008666422268,0.0001494685,-4.395012272572048e-12,0.0001494685,4476.901595701846,0.0001494685,4.985349328626509,0.0001494685,0.001267731957704938,0.0001494685,0.176195581414033
0.0001651941,-1.178711488836881e-11,0.0001651941,0.006497178469723398,0.0001651941,-4.022879290636719e-12,0.0001651941,4218.736279211855,0.0001651941,4.665200183138229,0.0001651941,0.001392690177198959,0.0001651941,0.1702013928468495
0.0001825742,-1.0762578326358e-11,0.0001825742,0.006666031825542885,0.0001825742,-3.684302352236121e-12,0.0001825742,3975.789414134139,0.0001825742,4.356586151786732,0.0001825742,0.001530104442628547,0.0001825742,0.1643824885498469
0.0002017828,-9.823498301706856e-12,0.0002017828,0.006825672376825232,0.0002017828,-3.376389409553385e-12,0.0002017828,3746.826601384832,0.0002017828,4.059923409638235,0.0002017828,0.001681231808615188,0.0002017828,0.1587481989860175
0.0002230123,-8.963282751460934e-12,0.0002230123,0.00697520840358234,0.0002230123,-3.096468918506662e-12,0.0002230123,3530.708709133568,0.0002230123,3.775574740822456,0.0002230123,0.001847456051701122,0.0002230123,0.1533077095398922
0.0002464754,-8.175778052038076e-12,0.0002464754,0.007113842795032682,0.0002464754,-2.842040323774227e-12,0.0002464754,3326.385793387495,0.0002464754,3.503838409591733,0.0002464754,0.00203029990639939,0.0002464754,0.1480700381327649
0.000272407,-7.455244586255219e-12,0.000272407,0.007240880162195913,0.000272407,-2.610713173370988e-12,0.000272407,3132.890685914565,0.000272407,3.24493814386863,0.000272407,0.002231438579461888,0.000272407,0.1430440576734016
0.0003010669,-6.796333936585998e-12,0.0003010669,0.007355727944185691,0.0003010669,-2.400135908778117e-12,0.0003010669,2949.332306739267,0.0003010669,2.999014999644228,0.0003010669,0.002452714622987314,0.0003010669,0.1382385824032586
0.0003327421,-6.194068032622871e-12,0.0003327421,0.007457890567415739,0.0003327421,-2.207927981159123e-12,0.0003327421,2774.888758906382,0.0003327421,2.766121703745932,0.0003327421,0.00269615417040983,0.0003327421,0.1336625370378657
0.0003677499,-5.643820141605888e-12,0.0003677499,0.007546956073913895,0.0003677499,-2.03165430339831e-12,0.0003677499,2608.800235257565,0.0003677499,2.546219831888433,0.0003677499,0.002963984483742164,0.0003677499,0.1293252269533911
0.0004064408,-5.14129733458343e-12,0.0004064408,0.007622575124378802,0.0004064408,-1.868907581034089e-12,0.0004064408,2450.361770148546,0.0004064408,2.339179971421565,0.0004064408,0.003258652697742797,0.0004064408,0.1252367288403369
0.0004492024,-4.682524002100625e-12,0.0004492024,0.007684432899630596,0.0004492024,-1.71754337727846e-12,0.0004492024,2298.915919376041,0.0004492024,2.144784870796552,0.0004492024,0.00358284553582135,0.0004492024,0.1214084255540784
0.0004964629,-4.257513225816151e-12,0.0004964629,0.007732855355937591,0.0004964629,-1.57382848382035e-12,0.0004964629,2151.601277631771,0.0004964629,1.959956075096709,0.0004964629,0.003945422784822375,0.0004964629,0.1177998285064923
0.0005486956,-3.878050356695472e-12,0.0005486956,0.007765837939942914,0.0005486956,-1.442103271553389e-12,0.0005486956,2013.156744061345,0.0005486956,1.790963931244566,0.0005486956,0.004336121908689876,0.0005486956,0.1145568137900492
0.0006064238,-3.53126265907157e-12,0.0006064238,0.007784138051116278,0.0006064238,-1.318871041438629e-12,0.0006064238,1879.687973038622,0.0006064238,1.63315099748266,0.0006064238,0.004766330892314767,0.0006064238,0.1116169236163735
0.0006702256,-3.214552378301992e-12,0.0006702256,0.007787149221108416,0.0006702256,-1.204250066483349e-12,0.0006702256,1750.725277758209,0.0006702256,1.486127631569976,0.0006702256,0.005239892628119637,0.0006702256,0.1090083107968978
0.0007407399,-2.925497573584699e-12,0.0007407399,0.00777412368293012,0.0007407399,-1.098308874186437e-12,0.0007407399,1625.806218036705,0.0007407399,1.349448099135604,0.0007407399,0.005760965307157701,0.0007407399,0.1067667345058187
0.0008186731,-2.661845540041335e-12,0.0008186731,0.007744131455501507,0.0008186731,-1.000933294527929e-12,0.0008186731,1504.475315728346,0.0008186731,1.2226228882829,0.0008186731,0.006334031147067494,0.0008186731,0.1049384726288994
0.0009048055,-2.421507509575816e-12,0.0009048055,0.007696013392636004,0.0009048055,-9.118289242358274e-13,0.0009048055,1386.287530732053,0.0009048055,1.10513103195269,0.0009048055,0.006963892217412156,0.0009048055,0.1035844685817663
0.001,-2.202553205578591e-12,0.001,0.007628320340350602,0.001,-8.305814731848246e-13,0.001,1270.815618726308,0.001,0.9964306570927081,0.001,0.007655645965980011,0.001,0.1027863903621376
