rds X,rds Y,kcds X,kcds Y,kcgs X,kcgs Y,kcgd X,kcgd Y,kgmp X,kgmp Y,kgds X,kgds Y,ids X,ids Y
0.001398713,236247.3892176787,0.001398713,-5.74024917444317e-17,0.001398713,2.39755891524546e-11,0.001398713,4.375916357214249e-12,0.001398713,-5.293705896726383,0.001398713,-0.09003325969399713,0.001398713,-4.701430364881714e-05
0.001431459,235990.017323807,0.001431459,-5.707961340511084e-17,0.001431459,2.393078882285471e-11,0.001431459,4.366868005393456e-12,0.001431459,-5.289426283570166,0.001431459,-0.08995876713744233,0.001431459,-4.710455148597312e-05
0.001464971,235734.6787533667,0.001464971,-5.676095249381851e-17,0.001464971,2.388637799535458e-11,0.001464971,4.357901835162498e-12,0.001464971,-5.285177828500311,0.001464971,-0.08988485717632223,0.001464971,-4.719434808250262e-05
0.001499268,235473.8515539415,0.001499268,-5.643718595048475e-17,0.001499268,2.38410492222856e-11,0.001499268,4.348754005883889e-12,0.001499268,-5.280835068596923,0.001499268,-0.08980935167639573,0.001499268,-4.728634551972038e-05
0.001534368,235207.4293778897,0.001534368,-5.610828367270957e-17,0.001534368,2.37947863272424e-11,0.001534368,4.339421476540063e-12,0.001534368,-5.276396031177945,0.001534368,-0.08973221913423948,0.001534368,-4.738060002279399e-05
0.00157029,234961.1829092925,0.00157029,-5.580573467693479e-17,0.00157029,2.375206048926821e-11,0.00157029,4.330805624633067e-12,0.00157029,-5.272291426723901,0.00157029,-0.08966092312824939,0.00157029,-4.74679716245787e-05
0.001607053,234704.248474607,0.001607053,-5.549175381257414e-17,0.001607053,2.370751549826456e-11,0.001607053,4.32182650937982e-12,0.001607053,-5.268005454044643,0.001607053,-0.08958652474007425,0.001607053,-4.755939915833678e-05
0.001644676,234447.6989162376,0.001644676,-5.51798789769151e-17,0.001644676,2.366307281879254e-11,0.001644676,4.312871517168227e-12,0.001644676,-5.263723171776363,0.001644676,-0.08951223069043178,0.001644676,-4.765095898924862e-05
0.00168318,234191.4770639379,0.00168318,-5.487002535976483e-17,0.00168318,2.361872235801312e-11,0.00168318,4.303938589150518e-12,0.00168318,-5.259443628032411,0.00168318,-0.08943802423264578,0.00168318,-4.77426715818123e-05
0.001722586,233935.5139720425,0.001722586,-5.456209558624957e-17,0.001722586,2.357445201984845e-11,0.001722586,4.29502526656005e-12,0.001722586,-5.255165671317402,0.001722586,-0.08936388520361749,0.001722586,-4.78345618740412e-05
0.001762914,233679.7284790208,0.001762914,-5.425597961640352e-17,0.001762914,2.353024763678563e-11,0.001762914,4.28612867774861e-12,0.001762914,-5.25088794250767,0.001762914,-0.08928978989384553,0.001762914,-4.792665950079229e-05
0.001804186,233424.0267667086,0.001804186,-5.395155456290108e-17,0.001804186,2.348609290196678e-11,0.001804186,4.277245525309862e-12,0.001804186,-5.246608866794746,0.001804186,-0.08921571091712954,0.001804186,-4.801899902090911e-05
0.001846425,233168.301919595,0.001846425,-5.364868447965395e-17,0.001846425,2.344196930164775e-11,0.001846425,4.26837207330682e-12,0.001846425,-5.242326645596767,0.001846425,-0.08914161708005579,0.001846425,-4.811162014824013e-05
0.001889652,232912.4335613151,0.001889652,-5.334722036947202e-17,0.001889652,2.339785606134278e-11,0.001889652,4.259504137281723e-12,0.001889652,-5.238039249729031,0.001889652,-0.08906747327361021,0.001889652,-4.820456795869806e-05
0.001933892,232664.6435770337,0.001933892,-5.305673306054271e-17,0.001933892,2.335516891752445e-11,0.001933892,4.250926092884405e-12,0.001933892,-5.233884812565932,0.001933892,-0.08899566279244694,0.001933892,-4.829484389287918e-05
0.001979167,232411.5243417262,0.001979167,-5.27615393792551e-17,0.001979167,2.331159773798508e-11,0.001979167,4.242173758638316e-12,0.001979167,-5.229638117574399,0.001979167,-0.0889222988150392,0.001979167,-4.838733008953197e-05
0.002025502,232152.971086259,0.002025502,-5.246160760218203e-17,0.002025502,2.326712663396239e-11,0.002025502,4.233244148322949e-12,0.002025502,-5.225297210386318,0.002025502,-0.08884735014082457,0.002025502,-4.848208339981904e-05
0.002072922,231888.8787933786,0.002072922,-5.215690939428538e-17,0.002072922,2.322173977324311e-11,0.002072922,4.224134296036708e-12,0.002072922,-5.220860122331392,0.002072922,-0.08877078543731241,0.002072922,-4.857916176614243e-05
0.002121452,231655.4155436317,0.002121452,-5.188871785727981e-17,0.002121452,2.318164726017966e-11,0.002121452,4.216089802863794e-12,0.002121452,-5.216936516378929,0.002121452,-0.08870309595166798,0.002121452,-4.86652282410557e-05
0.002171118,231403.7685236965,0.002171118,-5.160119455207074e-17,0.002171118,2.313846498097533e-11,0.002171118,4.207428723978884e-12,0.002171118,-5.212703751029534,0.002171118,-0.08863012279562753,0.002171118,-4.875826255290057e-05
0.002221947,231152.3743264255,0.002221947,-5.131542611646482e-17,0.002221947,2.309535975669499e-11,0.002221947,4.198786361318849e-12,0.002221947,-5.20847252262812,0.002221947,-0.08855721347318707,0.002221947,-4.885147696474874e-05
0.002273966,230901.1750421959,0.002273966,-5.103133545011485e-17,0.002273966,2.30523215333185e-11,0.002273966,4.190160680884726e-12,0.002273966,-5.204241855017125,0.002273966,-0.08848435101063619,0.002273966,-4.8944893412474e-05
0.002327202,230650.1014546668,0.002327202,-5.074883415405417e-17,0.002327202,2.30093383534177e-11,0.002327202,4.181549270570507e-12,0.002327202,-5.200010578598439,0.002327202,-0.08841151514503059,0.002327202,-4.903853831036476e-05
0.002381686,230399.0726146519,0.002381686,-5.046782249737563e-17,0.002381686,2.296639629066276e-11,0.002381686,4.172949327747873e-12,0.002381686,-5.195777322507027,0.002381686,-0.08833868219770395,0.002381686,-4.91324427755214e-05
0.002437444,230147.9954008521,0.002437444,-5.01881891444891e-17,0.002437444,2.292347938242041e-11,0.002437444,4.164357646496714e-12,0.002437444,-5.19154050653098,0.002437444,-0.08826582494373122,0.002437444,-4.922664286101478e-05
0.002494508,229896.7641276238,0.002494508,-4.990981105702622e-17,0.002494508,2.288056957074639e-11,0.002494508,4.155770606545322e-12,0.002494508,-5.187298333791689,0.002494508,-0.08819291249479201,0.002494508,-4.932117977543789e-05
0.002552908,229650.697671129,0.002552908,-4.963850959483717e-17,0.002552908,2.283857423545005e-11,0.002552908,4.147369649035132e-12,0.002552908,-5.183140863695936,0.002552908,-0.08812148915667183,0.002552908,-4.941404463994912e-05
0.002612675,229403.537776708,0.002612675,-4.936737575966747e-17,0.002612675,2.279642453761887e-11,0.002612675,4.138940923987349e-12,0.002612675,-5.178962176096578,0.002612675,-0.08804973772857468,0.002612675,-4.950759416321108e-05
0.002673842,229151.0700463972,0.002673842,-4.909185267064579e-17,0.002673842,2.275340303500156e-11,0.002673842,4.130341108409981e-12,0.002673842,-5.174690750450313,0.002673842,-0.0879764336351174,0.002673842,-4.960343564530712e-05
0.00273644,228893.1918059165,0.00273644,-4.881191234481635e-17,0.00273644,2.270949433533036e-11,0.00273644,4.121567323784153e-12,0.00273644,-5.170324647457713,0.00273644,-0.08790154606251838,0.00273644,-4.970162760338625e-05
0.002800504,228658.5654374627,0.002800504,-4.855834368772737e-17,0.002800504,2.266957491584696e-11,0.002800504,4.113593354950014e-12,0.002800504,-5.166350774240799,0.002800504,-0.08783340395129521,0.002800504,-4.979122503247155e-05
0.002866068,228410.7145472125,0.002866068,-4.829188516960135e-17,0.002866068,2.262743713042735e-11,0.002866068,4.105179425106808e-12,0.002866068,-5.162149555515734,0.002866068,-0.0877614077082325,0.002866068,-4.988614523906798e-05
0.002933166,228163.0577188139,0.002933166,-4.802697265296635e-17,0.002933166,2.258536462413313e-11,0.002933166,4.096781611785467e-12,0.002933166,-5.157948908239024,0.002933166,-0.08768945635374324,0.002933166,-4.998127078986886e-05
0.003001836,227915.5451533001,0.003001836,-4.776354354257072e-17,0.003001836,2.254334884085217e-11,0.003001836,4.088398192075608e-12,0.003001836,-5.153747984993276,0.003001836,-0.08761753525147417,0.003001836,-5.007662145772727e-05
0.003072113,227668.1164700842,0.003072113,-4.750152521252291e-17,0.003072113,2.250137945660204e-11,0.003072113,4.080027093122494e-12,0.003072113,-5.149545756070889,0.003072113,-0.08754562667966122,0.003072113,-5.017222133918095e-05
0.003144035,227420.7002418201,0.003144035,-4.724083482154401e-17,0.003144035,2.245944430747389e-11,0.003144035,4.071665878394514e-12,0.003144035,-5.145341000958354,0.003144035,-0.08747370969284438,0.003144035,-5.026809909781719e-05
0.003217642,227173.2135999053,0.003217642,-4.698137914284085e-17,0.003217642,2.241752932989533e-11,0.003217642,4.063311736435381e-12,0.003217642,-5.141132300987685,0.003217642,-0.08740176000386447,0.003217642,-5.036428818430453e-05
0.003292971,226925.5618107843,0.003292971,-4.672305443792492e-17,0.003292971,2.237561849627222e-11,0.003292971,4.054961468721498e-12,0.003292971,-5.136918031459683,0.003292971,-0.08732974985712298,0.003292971,-5.046082707168973e-05
0.003370064,226680.8396137036,0.003370064,-4.646904770994539e-17,0.003370064,2.233423496162841e-11,0.003370064,4.046719226949954e-12,0.003370064,-5.132751002361541,0.003370064,-0.08725857953293889,0.003370064,-5.055650560907401e-05
0.003448962,226437.9988804224,0.003448962,-4.621823523436999e-17,0.003448962,2.229320054047616e-11,0.003448962,4.038549439164185e-12,0.003448962,-5.128613375798206,0.003448962,-0.0871879441769694,0.003448962,-5.065172663427179e-05
0.003529707,226189.9439247581,0.003529707,-4.596334000661272e-17,0.003529707,2.225131686596539e-11,0.003529707,4.03021362115859e-12,0.003529707,-5.124383917440624,0.003529707,-0.0871157784090817,0.003529707,-5.074928004835433e-05
0.003612343,225936.5739151174,0.003612343,-4.570433498716569e-17,0.003612343,2.220856892260826e-11,0.003612343,4.021708971314636e-12,0.003612343,-5.120060706913227,0.003612343,-0.08704205178164896,0.003612343,-5.084922537177004e-05
0.003696913,225702.1330118091,0.003696913,-4.546575359041654e-17,0.003696913,2.216904439799016e-11,0.003696913,4.013848240709846e-12,0.003696913,-5.116058839711378,0.003696913,-0.08697382440740688,0.003696913,-5.094197393673448e-05
0.003783463,225457.2352928442,0.003783463,-4.521781062810192e-17,0.003783463,2.212778758022842e-11,0.003783463,4.005645983250593e-12,0.003783463,-5.111875207172133,0.003783463,-0.08690253869604435,0.003783463,-5.10391413136131e-05
0.003872039,225212.4834778677,0.003872039,-4.49712448844933e-17,0.003872039,2.208658653732135e-11,0.003872039,3.997457747460144e-12,0.003872039,-5.107691332410038,0.003872039,-0.08683128208213615,0.003872039,-5.11365385083428e-05
0.003962689,224967.8332582827,0.003962689,-4.472600391317816e-17,0.003962689,2.204543373701231e-11,0.003962689,3.98928202377444e-12,0.003962689,-5.103506454103004,0.003962689,-0.08676004150342435,0.003962689,-5.123418397107118e-05
0.004055461,224723.2302501164,0.004055461,-4.448202618711449e-17,0.004055461,2.200431997700666e-11,0.004055461,3.9811169732567e-12,0.004055461,-5.099319636095302,0.004055461,-0.08668880095219796,0.004055461,-5.133210040508301e-05
0.004150405,224478.6095652883,0.004150405,-4.42392409699186e-17,0.004150405,2.196323431930012e-11,0.004150405,3.972960415144691e-12,0.004150405,-5.095129759460938,0.004150405,-0.08661754134707594,0.004150405,-5.143031500147757e-05
0.004247572,224233.895397571,0.004247572,-4.399756808566191e-17,0.004247572,2.192216402729838e-11,0.004247572,3.964809814978388e-12,0.004247572,-5.090935514786333,0.004247572,-0.08654624040881374,0.004247572,-5.152885967195005e-05
0.004347013,223989.0006257662,0.004347013,-4.375691783576116e-17,0.004347013,2.188109450614963e-11,0.004347013,3.956662273391183e-12,0.004347013,-5.086735394715832,0.004347013,-0.08647487254086424,0.004347013,-5.162777127871298e-05
0.004448783,223745.9997876732,0.004448783,-4.351930199145541e-17,0.004448783,2.184037331363389e-11,0.004448783,3.948586687472737e-12,0.004448783,-5.082565078327965,0.004448783,-0.08640404260176857,0.004448783,-5.172620992881711e-05
0.004552935,223505.9312201436,0.004552935,-4.328569388571744e-17,0.004552935,2.180017351965713e-11,0.004552935,3.940617284150944e-12,0.004552935,-5.078442474312028,0.004552935,-0.0863340535668377,0.004552935,-5.182374753825835e-05
0.004659526,223260.7114438092,0.004659526,-4.304827296145277e-17,0.004659526,2.175914191383101e-11,0.004659526,3.932485887271028e-12,0.004659526,-5.074228396892237,0.004659526,-0.08626254706207899,0.004659526,-5.19236744490456e-05
0.004768612,223010.2409894328,0.004768612,-4.280701352680397e-17,0.004768612,2.171726379672446e-11,0.004768612,3.924189761869281e-12,0.004768612,-5.069920934325413,0.004768612,-0.08618949285408369,0.004768612,-5.202605164207449e-05
0.004880252,222777.2801076021,0.004880252,-4.258362056701259e-17,0.004880252,2.167834238752391e-11,0.004880252,3.916481895368275e-12,0.004880252,-5.065912892710218,0.004880252,-0.0861215353706485,0.004880252,-5.212155198100861e-05
0.004994505,222534.6888777224,0.004994505,-4.235217452064827e-17,0.004994505,2.163784173750719e-11,0.004994505,3.908464144465978e-12,0.004994505,-5.061735885308763,0.004994505,-0.08605075143262109,0.004994505,-5.222129220195134e-05
0.005111433,222292.2023103529,0.005111433,-4.212196563391024e-17,0.005111433,2.159738888803381e-11,0.005111433,3.900458663864687e-12,0.005111433,-5.057557917270155,0.005111433,-0.08597998284563819,0.005111433,-5.232128689080789e-05
0.005231099,222049.7791607074,0.005231099,-4.189294815636029e-17,0.005231099,2.155697690411079e-11,0.005231099,3.892464070568659e-12,0.005231099,-5.053378272939733,0.005231099,-0.08590921741267878,0.005231099,-5.24215540483314e-05
0.005353567,221807.3684769294,0.005353567,-4.166506807502839e-17,0.005353567,2.151659725516949e-11,0.005353567,3.884478668102079e-12,0.005353567,-5.04919606690619,0.005353567,-0.0858384400904742,0.005353567,-5.252211591759939e-05
0.005478901,221564.9091651686,0.005478901,-4.143826290618252e-17,0.005478901,2.147623974868238e-11,0.005478901,3.876500433932349e-12,0.005478901,-5.045010235908816,0.005478901,-0.08576763285891008,0.005478901,-5.262299922794528e-05
0.00560717,221322.3295960936,0.00560717,-4.121246158911544e-17,0.00560717,2.143589247099759e-11,0.00560717,3.86852700834591e-12,0.00560717,-5.040819531427331,0.00560717,-0.08569677460225966,0.00560717,-5.272423542580598e-05
0.005738442,221079.5471925077,0.005738442,-4.098758429820206e-17,0.005738442,2.139554172534214e-11,0.005738442,3.860555682789058e-12,0.005738442,-5.036622511913396,0.005738442,-0.08562584098462724,0.005738442,-5.282586091759413e-05
0.005872787,220839.0061818923,0.005872787,-4.076586632163642e-17,0.005872787,2.135559335960322e-11,0.005872787,3.852666573902215e-12,0.005872787,-5.032461554725225,0.005872787,-0.08555554660260392,0.005872787,-5.292684980572187e-05
0.006010277,220600.2379200281,0.006010277,-4.054684798645689e-17,0.006010277,2.131596877252766e-11,0.006010277,3.844844091552951e-12,0.006010277,-5.02832856962152,0.006010277,-0.08548575453487214,0.006010277,-5.302739274069753e-05
0.006150986,220356.3525167339,0.006150986,-4.032425530429305e-17,0.006150986,2.127552510339485e-11,0.006150986,3.836862717304302e-12,0.006150986,-5.02410393634297,0.006150986,-0.08541444899560736,0.006150986,-5.313039948322834e-05
0.006294989,220107.2514369593,0.006294989,-4.009806419473694e-17,0.006294989,2.12342479166011e-11,0.006294989,3.828719774114653e-12,0.006294989,-5.019785742159797,0.006294989,-0.08534159982391055,0.006294989,-5.32359329542324e-05
0.006442364,219877.2110392196,0.006442364,-3.989009415147413e-17,0.006442364,2.119615760061714e-11,0.006442364,3.821207919570772e-12,0.006442364,-5.015796373436568,0.006442364,-0.08527431405442051,0.006442364,-5.333367936916136e-05
0.006593188,219636.4265132367,0.006593188,-3.967351384734163e-17,0.006593188,2.115631713081171e-11,0.006593188,3.813353671620936e-12,0.006593188,-5.011617281941695,0.006593188,-0.08520386613958951,0.006593188,-5.343629385992139e-05
0.006747544,219395.7093109478,0.006747544,-3.945805131608088e-17,0.006747544,2.111651743244112e-11,0.006747544,3.805510160781965e-12,0.006747544,-5.007436559049235,0.006747544,-0.08513342096913876,0.006747544,-5.353918857347809e-05
0.006905514,219155.0189946517,0.006905514,-3.924366478901088e-17,0.006905514,2.107675178231766e-11,0.006905514,3.797676053259953e-12,0.006905514,-5.003253496230527,0.006905514,-0.08506296654827952,0.006905514,-5.364238197376443e-05
0.007067181,218914.3056262586,0.007067181,-3.903030485141128e-17,0.007067181,2.103701190937133e-11,0.007067181,3.789849712368531e-12,0.007067181,-4.99906721743223,0.007067181,-0.08499248808708881,0.007067181,-5.374589683262928e-05
0.007232634,218673.5093592643,0.007232634,-3.881791429812707e-17,0.007232634,2.099728793314186e-11,0.007232634,3.782029186938974e-12,0.007232634,-4.994876671390753,0.007232634,-0.08492196787713142,0.007232634,-5.384976047043393e-05
0.00740196,218432.5600304521,0.00740196,-3.860642798231162e-17,0.00740196,2.095756830253392e-11,0.00740196,3.774212199806191e-12,0.00740196,-4.99068062390988,0.00740196,-0.08485138516772518,0.00740196,-5.395400500099709e-05
0.00757525,218191.3767817453,0.00757525,-3.839577267528032e-17,0.00757525,2.091783973985478e-11,0.00757525,3.766396137358671e-12,0.00757525,-4.986477650630421,0.00757525,-0.08478071605074863,0.00757525,-5.405866756785675e-05
0.007752597,217953.8461898935,0.007752597,-3.818930231886577e-17,0.007752597,2.087874185550103e-11,0.007752597,3.758706745689319e-12,0.007752597,-4.982335689864241,0.007752597,-0.08471110032306869,0.007752597,-5.416205573913434e-05
0.007934096999999999,217714.9624780666,0.007934096999999999,-3.798266819241872e-17,0.007934096999999999,2.083945018458e-11,0.007934096999999999,3.750981870710201e-12,0.007934096999999999,-4.978167244169724,0.007934096999999999,-0.08464106977739069,0.007934096999999999,-5.426634596276388e-05
0.008119845000000001,217470.9681174477,0.008119845000000001,-3.777267122799005e-17,0.008119845000000001,2.079934779787361e-11,0.008119845000000001,3.743100348554108e-12,0.008119845000000001,-4.973906451808952,0.008119845000000001,-0.08456952108870425,0.008119845000000001,-5.437319347369158e-05
0.008309942000000001,217221.7651000042,0.008309942000000001,-3.755928921210815e-17,0.008309942000000001,2.07584204751871e-11,0.008309942000000001,3.735059552008764e-12,0.008309942000000001,-4.969551389542286,0.008309942000000001,-0.08449642402799756,0.008309942000000001,-5.448266365597897e-05
0.008504489,216996.6796061579,0.008504489,-3.736736566468036e-17,0.008504489,2.072148160696649e-11,0.008504489,3.727804570329062e-12,0.008504489,-4.965616542835028,0.008504489,-0.08443039110249645,0.008504489,-5.458183226360613e-05
0.008703591,216757.311614184,0.008703591,-3.716430644877852e-17,0.008703591,2.068222676555235e-11,0.008703591,3.720097395984864e-12,0.008703591,-4.96142834021412,0.008703591,-0.08436014547521593,0.008703591,-5.468760750211109e-05
0.008907355,216517.9744960707,0.008907355,-3.696226010003186e-17,0.008907355,2.064300606079301e-11,0.008907355,3.712399528815642e-12,0.008907355,-4.957237833242674,0.008907355,-0.0842898902214938,0.008907355,-5.479369098271071e-05
0.009115888000000001,216278.6264286327,0.009115888000000001,-3.676118662321119e-17,0.009115888000000001,2.060381261803168e-11,0.009115888000000001,3.704709612335244e-12,0.009115888000000001,-4.953044282057491,0.009115888000000001,-0.08421961289926803,0.009115888000000001,-5.490010263180849e-05
0.009329304,216039.2161715167,0.009329304,-3.65610389224359e-17,0.009329304,2.056463804256537e-11,0.009329304,3.697025993859307e-12,0.009329304,-4.948846779256176,0.009329304,-0.08414929828502694,0.009329304,-5.500686681751042e-05
0.009547715999999999,215799.6826672142,0.009547715999999999,-3.636176260953175e-17,0.009547715999999999,2.05254723599354e-11,0.009547715999999999,3.689346713298175e-12,0.009547715999999999,-4.944644242286298,0.009547715999999999,-0.08407892825207593,0.009547715999999999,-5.511401259592504e-05
0.009771241999999999,215559.9546517258,0.009771241999999999,-3.616329594176523e-17,0.009771241999999999,2.048630395826107e-11,0.009771241999999999,3.681669492373537e-12,0.009771241999999999,-4.940435405989121,0.009771241999999999,-0.08400848165164168,0.009771241999999999,-5.522157395709234e-05
0.01,215320.4841246558,0.01,-3.596600645105092e-17,0.01,2.044720666848823e-11,0.01,3.674008791281646e-12,0.01,-4.936228220786951,0.01,-0.08393809126347281,0.01,-5.532934935717737e-05
