kcgs_n X,kcgs_n Y,gmn X,gmn Y,kcgd_n X,kcgd_n Y,reff X,reff Y,kgmn X,kgmn Y,ids X,ids Y,kgds_n X,kgds_n Y
1.22801e-06,-5.922884129017894e-10,1.22801e-06,0.0003449342360576367,1.22801e-06,-3.322890776621012e-10,1.22801e-06,140200.4070604982,1.22801e-06,22.42363849497993,1.22801e-06,1.538261670312151e-05,1.22801e-06,0.4636822880154287
1.357209e-06,-5.476410091828058e-10,1.357209e-06,0.0003751811002993787,1.357209e-06,-3.027006084685726e-10,1.357209e-06,128647.0839443989,1.357209e-06,22.20916199459402,1.357209e-06,1.689307774830506e-05,1.357209e-06,0.4601413609771866
1.500001e-06,-5.061903448968602e-10,1.500001e-06,0.0004068173242482584,1.500001e-06,-2.75723642306369e-10,1.500001e-06,118397.4442136775,1.500001e-06,21.92643814210531,1.500001e-06,1.855373506684825e-05,1.500001e-06,0.4552252273690155
1.657815e-06,-4.68198249432817e-10,1.657815e-06,0.0004420400774198392,1.657815e-06,-2.511447854270114e-10,1.657815e-06,108735.4873984554,1.657815e-06,21.69190772366755,1.657815e-06,2.037810980255735e-05,1.657815e-06,0.4512994419455514
1.832234e-06,-4.331611444193238e-10,1.832234e-06,0.0004800500728123161,1.832234e-06,-2.287663078776768e-10,1.832234e-06,99908.24889333158,1.832234e-06,21.448874121629,1.832234e-06,2.238113152653708e-05,1.832234e-06,0.4472152591925738
2.025003e-06,-4.008364055816557e-10,2.025003e-06,0.0005210176394812849,2.025003e-06,-2.083941212437514e-10,2.025003e-06,91843.78704560593,2.025003e-06,21.19699395623313,2.025003e-06,2.457978902843796e-05,2.025003e-06,0.4429677064337703
2.238053e-06,-3.710156833884939e-10,2.238053e-06,0.0005650939588540924,2.238053e-06,-1.898589123693431e-10,2.238053e-06,84479.42092765745,2.238053e-06,20.9360619039055,2.238053e-06,2.699141612437998e-05,2.238053e-06,0.438554327652295
2.473518e-06,-3.434778798634919e-10,2.473518e-06,0.0006124763584357598,2.473518e-06,-1.72986711432281e-10,2.473518e-06,77750.085670656,2.473518e-06,20.66562570618204,2.473518e-06,2.963744563768712e-05,2.473518e-06,0.4339686462743175
2.733757e-06,-3.180451653424143e-10,2.733757e-06,0.0006633251528011915,2.733757e-06,-1.57633641845189e-10,2.733757e-06,71602.17391918796,2.733757e-06,20.38548607208304,2.733757e-06,3.253908935286974e-05,2.733757e-06,0.4292085822707052
3.021375e-06,-2.945452138877754e-10,3.021375e-06,0.0007178158612294769,3.021375e-06,-1.436622460041612e-10,3.021375e-06,65984.17792466533,3.021375e-06,20.09539065307779,3.021375e-06,3.572042333596222e-05,3.021375e-06,0.4242712391350315
3.339254e-06,-2.725371106651865e-10,3.339254e-06,0.0007769424463025533,3.339254e-06,-1.307826131309945e-10,3.339254e-06,60782.37588724423,3.339254e-06,19.79098428552244,3.339254e-06,3.925739291657689e-05,3.339254e-06,0.4190838001295192
3.690576e-06,-2.525738017158409e-10,3.690576e-06,0.0008389340552423318,3.690576e-06,-1.192864397488085e-10,3.690576e-06,56117.86711552754,3.690576e-06,19.48204670930747,3.690576e-06,4.306190554617316e-05,3.690576e-06,0.4138144003610346
4.078861e-06,-2.34054538361636e-10,4.078861e-06,0.0009051893256061236,4.078861e-06,-1.087944543692866e-10,4.078861e-06,51840.23254262626,4.078861e-06,19.16212288691162,4.078861e-06,4.723846783303944e-05,4.078861e-06,0.4083544156043568
4.507997e-06,-2.168823201338552e-10,4.507997e-06,0.0009758469497952125,4.507997e-06,-9.922631605324486e-11,4.507997e-06,47919.27722988996,4.507997e-06,18.83138230188153,4.507997e-06,5.182025058764334e-05,4.507997e-06,0.4027079769247615
4.982283e-06,-2.009622332193743e-10,4.982283e-06,0.00105104552573892,4.982283e-06,-9.050491928860885e-11,4.982283e-06,44325.86526331014,4.982283e-06,18.49003315820365,4.982283e-06,5.684389620862269e-05,4.982283e-06,0.3968797497614769
5.506468e-06,-1.862031672207825e-10,5.506468e-06,0.001130922760326897,5.506468e-06,-8.255744361674842e-11,5.506468e-06,41032.35579012849,5.506468e-06,18.13833245799743,5.506468e-06,6.234987493727731e-05,5.506468e-06,0.3908750605035518
6.085803e-06,-1.725189237669314e-10,6.085803e-06,0.001215614198233802,6.085803e-06,-7.531595601635579e-11,6.085803e-06,38012.8661334353,6.085803e-06,17.77659577229441,6.085803e-06,6.838284527616865e-05,6.085803e-06,0.384700027009797
6.726089e-06,-1.598288223388364e-10,6.726089e-06,0.001305251676133893,6.726089e-06,-6.87176612689236e-11,6.726089e-06,35243.39675665113,6.726089e-06,17.40520544544056,6.726089e-06,7.499202926534915e-05,6.726089e-06,0.3783616714220973
7.43374e-06,-1.480579196220282e-10,7.43374e-06,0.001399961705412626,7.43374e-06,-6.270489501863094e-11,7.43374e-06,32701.85352501516,7.43374e-06,17.02461621168516,7.43374e-06,8.223161614954563e-05,7.43374e-06,0.371867997600939
8.215842999999999e-06,-1.371369553333897e-10,8.215842999999999e-06,0.00149986393761786,8.215842999999999e-06,-5.722494455500532e-11,8.215842999999999e-06,30367.9996874002,8.215842999999999e-06,16.63535760133005,8.215842999999999e-06,9.016120804628457e-05,8.215842999999999e-06,0.365228022342128
9.08023e-06,-1.268758900327128e-10,9.08023e-06,0.001606466113535088,9.08023e-06,-5.21681209093826e-11,9.08023e-06,28196.78220979875,9.08023e-06,16.23284254955779,9.08023e-06,9.896394353796347e-05,9.08023e-06,0.3583632423588088
1.003556e-05,-1.175279749894873e-10,1.003556e-05,0.001716516701592981,1.003556e-05,-4.764362858921834e-11,1.003556e-05,26237.19487930003,1.003556e-05,15.83030686031896,1.003556e-05,0.0001084323075186677,1.003556e-05,0.3514988422935059
1.10914e-05,-1.088272267567684e-10,1.10914e-05,0.00183226532185788,1.10914e-05,-4.350703109267441e-11,1.10914e-05,24429.03526634681,1.10914e-05,15.42028155176994,1.10914e-05,0.0001188217812824288,1.10914e-05,0.3445066621711049
1.225832e-05,-1.007349209452431e-10,1.225832e-05,0.001953730985622787,1.225832e-05,-3.972795030348106e-11,1.225832e-05,22760.79116700694,1.225832e-05,15.00383096404976,1.225832e-05,0.0001302154756544555,1.225832e-05,0.3374038580432723
1.354802e-05,-9.321232450610074e-11,1.354802e-05,0.002080932819625884,1.354802e-05,-3.627711947855891e-11,1.354802e-05,21221.33064722805,1.354802e-05,14.58198984556604,1.354802e-05,0.0001427056829461882,1.354802e-05,0.3302068814124587
1.497341e-05,-8.622164408158944e-11,1.497341e-05,0.002213887853360705,1.497341e-05,-3.312683438938254e-11,1.497341e-05,19800.09316011957,1.497341e-05,14.15576149138587,1.497341e-05,0.0001563948258599801,1.497341e-05,0.3229314819038006
1.654876e-05,-7.972667588635718e-11,1.654876e-05,0.002352607255457324,1.654876e-05,-3.025121698784752e-11,1.654876e-05,18487.20596684186,1.654876e-05,13.72611798804383,1.654876e-05,0.0001713964033754167,1.654876e-05,0.3155927486609068
1.828985e-05,-7.369319958654273e-11,1.828985e-05,0.002497091423510819,1.828985e-05,-2.762633045495211e-11,1.828985e-05,17273.54013322894,1.828985e-05,13.29400075989967,1.828985e-05,0.0001878359621464069,1.828985e-05,0.3082051581736735
2.021412e-05,-6.808916824488717e-11,2.021412e-05,0.002647324322694952,2.021412e-05,-2.52301848856408e-11,2.021412e-05,16150.72093186128,2.021412e-05,12.86032013287423,2.021412e-05,0.0002058521323996999,2.021412e-05,0.3007826053329514
2.234085e-05,-6.280901233314256e-11,2.234085e-05,0.002805667695216758,2.234085e-05,-2.301111245550131e-11,2.234085e-05,15095.99606986013,2.234085e-05,12.41938774159996,2.234085e-05,0.0002259103068196267,2.234085e-05,0.2932258004512678
2.469132e-05,-5.801637404990971e-11,2.469132e-05,0.002966120768284928,2.469132e-05,-2.103073481648921e-11,2.469132e-05,14140.59771876636,2.469132e-05,11.9883957530973,2.469132e-05,0.0002474159870405183,2.469132e-05,0.2858278049275562
2.728909e-05,-5.355079563316804e-11,2.728909e-05,0.003132578564343564,2.728909e-05,-1.92156365291408e-11,2.728909e-05,13251.29209366701,2.728909e-05,11.55695619076755,2.728909e-05,0.0002710556752690706,2.728909e-05,0.2784089985197072
3.016017e-05,-4.939684770716731e-11,3.016017e-05,0.003304740309860915,3.016017e-05,-1.755430668528243e-11,3.016017e-05,12424.03003265354,3.016017e-05,11.12634339542872,3.016017e-05,0.0002970194422741504,3.016017e-05,0.2709896033031113
3.333332e-05,-4.553778278993271e-11,3.333332e-05,0.003482287802129358,3.333332e-05,-1.603517216125819e-11,3.333332e-05,11654.66863315075,3.333332e-05,10.69764652704211,3.333332e-05,0.0003255190563014619,3.333332e-05,0.2635867965846918
3.684031e-05,-4.195627095987287e-11,3.684031e-05,0.003664879011733771,3.684031e-05,-1.464692251304505e-11,3.684031e-05,10939.1042683596,3.684031e-05,10.27178516148929,3.684031e-05,0.0003567908551547631,3.684031e-05,0.2562149833737483
4.071628e-05,-3.863498529758527e-11,4.071628e-05,0.003852138035606631,4.071628e-05,-1.337874427250895e-11,4.071628e-05,10273.37176737421,4.071628e-05,9.84953449310491,4.071628e-05,0.0003910984867663838,4.071628e-05,0.2488862246739316
4.500003e-05,-3.554966706445677e-11,4.500003e-05,0.004044123874517112,4.500003e-05,-1.221772058919867e-11,4.500003e-05,9652.224685849997,4.500003e-05,9.430521916846248,4.500003e-05,0.0004288335163394166,4.500003e-05,0.2415927269641333
4.973448e-05,-3.270250446715657e-11,4.973448e-05,0.00423917950879114,4.973448e-05,-1.116129484205943e-11,4.973448e-05,9075.848951484555,4.973448e-05,9.017867952706316,4.973448e-05,0.0004700866691576402,4.973448e-05,0.2343876933727723
5.496704e-05,-3.003324335879968e-11,5.496704e-05,0.004440075275602823,5.496704e-05,-1.018427225201625e-11,5.496704e-05,8531.833288427326,5.496704e-05,8.605235425966923,5.496704e-05,0.0005159737131891329,5.496704e-05,0.2271590598662861
6.075011e-05,-2.762591993948048e-11,6.075011e-05,0.004638444018296252,6.075011e-05,-9.31450319543426e-12,6.075011e-05,8037.302446893522,6.075011e-05,8.208792161539819,6.075011e-05,0.0005650580410633962,6.075011e-05,0.2201895121066978
6.714162e-05,-2.536863094446457e-11,6.714162e-05,0.0048413519148229,6.714162e-05,-8.508954695452482e-12,6.714162e-05,7569.343688434389,6.714162e-05,7.81326500013971,6.714162e-05,0.0006196323706845129,6.714162e-05,0.2132100524750136
7.420558e-05,-2.328292355807488e-11,7.420558e-05,0.005045304154490368,7.420558e-05,-7.773420312104772e-12,7.420558e-05,7132.391473664556,7.420558e-05,7.424578023870585,7.420558e-05,0.0006795408625607179,7.420558e-05,0.2063237633419202
8.201274e-05,-2.135707948823733e-11,8.201274e-05,0.005249408034033042,8.201274e-05,-7.101888988786544e-12,8.201274e-05,6724.105553002624,8.201274e-05,7.043223819467398,8.201274e-05,0.0007453132498109363,8.201274e-05,0.1995384690463619
9.064128999999999e-05,-1.958011541351877e-11,9.064128999999999e-05,0.005452696523157038,9.064128999999999e-05,-6.488877566946816e-12,9.064128999999999e-05,6342.31938034521,9.064128999999999e-05,6.669704532457731,9.064128999999999e-05,0.0008175319456239486,9.064128999999999e-05,0.1928622193005514
0.0001001776,-1.794171547376136e-11,0.0001001776,0.005654141239202134,0.0001001776,-5.929379313873179e-12,0.0001001776,5985.020140860409,0.0001001776,6.304530763171614,0.0001001776,0.0008968377586847893,0.0001001776,0.1863032791810663
0.0001107173,-1.643217691615095e-11,0.0001107173,0.005852668425504704,0.0001107173,-5.41881961051795e-12,0.0001107173,5650.332724153652,0.0001107173,5.948218317143536,0.0001107173,0.0009839363845534309,0.0001107173,0.1798700921745715
0.0001223659,-1.504236900739284e-11,0.0001223659,0.00604717698616869,0.0001223659,-4.953018456282566e-12,0.0001223659,5336.507608005501,0.0001223659,5.601283489144907,0.0001223659,0.00107960559359081,0.0001223659,0.173571229991837
0.00013524,-1.37637026775382e-11,0.00013524,0.006236557705970482,0.00013524,-4.528158637414681e-12,0.00013524,5041.91206720911,0.00013524,5.264237258413342,0.00013524,0.001184703006309826,0.00013524,0.1674153373526567
0.0001494685,-1.258810652064318e-11,0.0001494685,0.006419713023738077,0.0001494685,-4.140757904176832e-12,0.0001494685,4765.023677251478,0.0001494685,4.937578327193239,0.0001494685,0.001300174417159546,0.0001494685,0.1614110715394115
0.0001651941,-1.150800565408366e-11,0.0001651941,0.006595576737845666,0.0001651941,-3.787643883852469e-12,0.0001651941,4504.425198011097,0.0001651941,4.621784965465992,0.0001651941,0.001427062658069958,0.0001651941,0.1555670364959919
0.0001825742,-1.051630058084233e-11,0.0001825742,0.006763133068207853,0.0001825742,-3.465930681446665e-12,0.0001825742,4258.79997731317,0.0001825742,4.317305578714296,0.0001825742,0.001566517112328641,0.0001825742,0.149891709779926
0.0002017828,-9.606345066224008e-12,0.0002017828,0.006921434296737542,0.0002017828,-3.172996643897895e-12,0.0002017828,4026.927373077245,0.0002017828,4.024548260859027,0.0002017828,0.001719804024728029,0.0002017828,0.1443933665014231
0.0002230123,-8.771923007680699e-12,0.0002230123,0.007069616052817321,0.0002230123,-2.906462829312796e-12,0.0002230123,3807.677890501921,0.0002230123,3.743869809475167,0.0002230123,0.001888317813542873,0.0002230123,0.1390800082152087
0.0002464754,-8.00722513927827e-12,0.0002464754,0.007206909122009352,0.0002464754,-2.664171482763615e-12,0.0002464754,3600.007955525257,0.0002464754,3.475564944154717,0.0002464754,0.002073593570487035,0.0002464754,0.1339593100019277
0.000272407,-7.306826528224141e-12,0.000272407,0.007332646596590589,0.000272407,-2.444162820719674e-12,0.000272407,3402.954334427545,0.000272407,3.219856541469714,0.000272407,0.002277320899906795,0.000272407,0.129038601315437
0.0003010669,-6.665665571464132e-12,0.0003010669,0.007446265255625696,0.0003010669,-2.244646333495913e-12,0.0003010669,3215.628229200465,0.0003010669,2.976887629977242,0.0003010669,0.002501359198325743,0.0003010669,0.1243248963944821
0.0003327421,-6.079024836612136e-12,0.0003327421,0.007547300261627575,0.0003327421,-2.06395901523919e-12,0.0003327421,3037.209073697612,0.0003327421,2.746715733979872,0.0003327421,0.002747754406566078,0.0003327421,0.1198249891436133
0.0003677499,-5.54251366166831e-12,0.0003677499,0.007635372618166668,0.0003677499,-1.900497039045987e-12,0.0003677499,2866.938022896048,0.0003677499,2.529309929731442,0.0003677499,0.003018757222440265,0.0003677499,0.1155456255975853
0.0004064408,-5.052052172297128e-12,0.0004064408,0.007710169329051045,0.0004064408,-1.752602130869406e-12,0.0004064408,2704.111128041181,0.0004064408,2.324550782365442,0.0004064408,0.003316842715393486,0.0004064408,0.1114937664306417
0.0004492024,-4.603856310944919e-12,0.0004492024,0.007771416832321262,0.0004492024,-1.61839364686149e-12,0.0004492024,2548.072242120048,0.0004492024,2.132233192125743,0.0004492024,0.003644731195922103,0.0004492024,0.1076769534023371
0.0004964629,-4.188247411278118e-12,0.0004964629,0.007819486091724096,0.0004964629,-1.493738767166716e-12,0.0004964629,2395.884131195665,0.0004964629,1.949321079584605,0.0004964629,0.004011389490227236,0.0004964629,0.1040493464365096
0.0005486956,-3.816831829400906e-12,0.0005486956,0.007852441154095667,0.0005486956,-1.380464094426856e-12,0.0005486956,2252.466844442643,0.0005486956,1.782031887660489,0.0005486956,0.004406453783722474,0.0005486956,0.1007516978446988
0.0006064238,-3.477090380563447e-12,0.0006064238,0.007871099327275014,0.0006064238,-1.27329327677969e-12,0.0006064238,2113.819297167919,0.0006064238,1.625768785888127,0.0006064238,0.004841462940854274,0.0006064238,0.09771371605761021
0.0006702256,-3.166538071800326e-12,0.0006702256,0.007874942353198824,0.0006702256,-1.170897373064447e-12,0.0006702256,1979.47242480904,0.0006702256,1.480158299508143,0.0006702256,0.005320337936702898,0.0006702256,0.09495357601403645
0.0007407399,-2.882853612683185e-12,0.0007407399,0.007863333676223798,0.0007407399,-1.073285964407854e-12,0.0007407399,1848.962549910738,0.0007407399,1.344771854107963,0.0007407399,0.005847336596317922,0.0007407399,0.09249404889066358
0.0008186731,-2.623873744278665e-12,0.0008186731,0.007835485937443357,0.0008186731,-9.812328089677698e-13,0.0008186731,1721.830135352173,0.0008186731,1.219138073005683,0.0008186731,0.006427070166158966,0.0008186731,0.09036425120569244
0.0009048055,-2.38758887071024e-12,0.0009048055,0.007790426465500954,0.0009048055,-8.954810816723059e-13,0.0009048055,1597.622402294687,0.0009048055,1.102755328638177,0.0009048055,0.00706451037976082,0.0009048055,0.08860205415942414
0.001,-2.172138641156886e-12,0.001,0.007726955535120158,0.001,-8.163820731747287e-13,0.001,1475.900043817413,0.001,0.9951028981959709,0.001,0.007764981439736946,0.001,0.0872574731650882
